1,上海,SH,嘉定区,9,7,0,2,0
2,上海,SH,境外来沪,1,1,0,0,0
3,上海,SH,境外输入,1234,1147,87,0,4
4,上海,SH,外地来沪,113,112,0,1,0
5,上海,SH,奉贤区,9,9,0,0,0
6,上海,SH,宝山区,22,21,0,1,0
7,上海,SH,崇明区,4,4,0,0,0
8,上海,SH,徐汇区,18,17,0,1,0
9,上海,SH,普陀区,11,11,0,0,0
10,上海,SH,杨浦区,9,9,0,0,0
11,上海,SH,松江区,14,14,0,0,0
12,上海,SH,浦东新区,68,67,0,1,0
13,上海,SH,虹口区,7,7,0,0,0
14,上海,SH,金山区,4,4,0,0,0
15,上海,SH,长宁区,13,13,0,0,0
16,上海,SH,闵行区,19,19,0,0,0
17,上海,SH,青浦区,6,6,0,0,0
18,上海,SH,静安区,16,15,0,1,0
19,上海,SH,黄浦区,6,6,0,0,0
